DeviceID,BatteryWear,SessionQuality,Recommendations,Click,WatchTime,InteractionQuality
3,0.553642,0.635484,1.340807,10.988299,108.57616761999994,621.082958
2,0.389925,1.150239,1.735433,14.744887,145.87870046,840.200868
1,0.139741,0.7547427000000007,0.672839,5.729682,59.29003,341.531806
5,1.124232,1.529807,0.871729,6.716047,75.061103,436.441081
3,0.406511,2.547547,1.354717,11.106743,122.942783,713.994744
3,0.499788,0.708714,1.196297,10.664614,105.553333,603.630588
6,1.780618,1.23823,1.845873,15.25448,152.984416,876.604735
5,1.012671,0.6560758499999999,1.183191,9.61856,95.940055,549.192406
1,0.118131,1.516465,2.094351,17.454147,176.208131,1010.418829
2,0.322238,0.60284,1.241111,10.532114,103.7231,592.844756
1,0.161178,1.211955,1.529387,12.419681,125.72068479999996,721.670131
4,0.626006,0.705255,0.878617,7.440836,75.014698,431.064209
1,0.19567,0.920541,1.005731,8.15567,83.144269,478.358235
3,0.483742,0.7331959799999999,1.439618,12.150183,119.078661,680.713562
5,1.096448,1.389495,1.906352,15.776215,158.606007,908.80783
6,1.720298,0.7053398999999999,1.338694,11.223629,110.62159362000003,633.899292
2,0.38883,1.247056,0.967279,7.666702,81.02548506000002,468.517638
5,1.188932,0.871413,1.734873,13.966836,138.803547,792.663695
1,0.152043,0.955244,0.416116,3.806994,42.346563,246.793609
5,1.075553,1.060884,0.566151,4.633329,51.368089,298.358743
1,0.200781,0.737323,1.313445,10.936803,108.665038,621.500513
2,0.318493,1.14779513,1.005659,8.164074,85.049587,490.222542
5,1.099191,1.844363,1.274056,10.857712,116.08050322999996,668.897513
1,0.213203,0.7398949700000002,1.026098,8.211921,82.601772,474.081181
1,0.080753,1.597954,1.256561,10.299819,108.781218,627.748011
4,0.752395,1.820733,0.721978,6.263493,72.244207,421.385702
4,0.690114,0.68848484,1.25633,10.821343,107.121846,613.033567
3,0.450593,0.558767,1.488495,12.055698,117.072435,668.82417
4,0.682018,1.128382,1.629414,14.210242,141.90473618999977,813.009798
3,0.469289,0.803351,2.23764,18.56345,180.22151777000008,1029.381426
2,0.249835,2.11159,1.102565,8.667965,96.633265,563.245414
2,0.411142,1.01402,1.115792,9.341747,95.59746978999998,548.585406
1,0.178287,0.72551,0.543748,4.327286,46.158963,267.19191
6,1.780238,0.632001,0.808508,6.835734,69.710925,399.336587
3,0.518745,1.54645,0.925674,7.610414,82.65475,478.892348
2,0.285336,0.795747,1.522156,12.572276,124.16494339999987,712.632908
2,0.360068,1.017686,0.783174,6.088716,64.845962,374.305501
6,1.744706,1.4199800300000005,1.375113,11.726957,121.627202,700.672498
1,0.218559,0.823902,0.999352,7.772206,79.438009,456.937882
3,0.364807,0.9301564500000006,0.931586,7.232759,74.850822,431.095111
3,0.466213,0.993395,1.104682,9.249525,93.666371,538.967137
3,0.441027,1.314334,0.855164,7.687685,82.056293,474.318913
1,0.197834,1.266551,0.842303,6.799543,73.002153,423.629262
6,1.78159,0.9292979300000003,0.505648,4.446929,48.117279,279.10558
6,1.722706,1.025786,0.905578,7.8913,81.273076,468.293232
3,0.435559,0.861818,0.825317,7.126489,73.455032,423.188141
4,0.680946,0.65650284,0.813514,6.57887,66.617744,382.371839
6,1.713256,1.108536,1.181458,9.298795,95.483455,549.500842
4,0.728579,2.131608,1.301416,9.840648,108.338361,628.670617
1,0.15776,0.6989846399999999,1.097328,8.936844,89.275573,511.693917
3,0.325819,0.734025,1.489091,12.741347,124.905454,713.738842
3,0.452427,0.705893,1.258883,9.923529,98.941117,566.472352
2,0.284467,1.336209,0.888676,7.602775,80.850272,467.163857
4,0.604916,1.196492,0.830986,6.467262,69.585749,402.036711
6,1.696216,0.938554,1.133295,9.380776,95.22802935,545.862316
6,1.763558,0.7315146699999998,1.257979,10.648868,105.749392,605.504475
2,0.402827,1.037642,1.749164,14.14931,140.454999,804.660733
1,0.19188,0.7554396700000002,1.610378,13.337712,129.770892,740.419141
7,2.518223,1.059048,0.805261,6.469312,68.273656,395.133396
5,1.128957,1.417096,0.960019,8.192614,87.226654,504.104961
1,0.153266,0.5769797000000003,1.307879,10.871054,105.41276,601.778469
6,1.723358,0.8272251900000002,1.532958,12.654176,124.055262,707.157629
6,1.70037,1.880947,1.455847,12.619518,132.727478,765.213131
3,0.383577,0.6779806699999997,0.974773,8.297048,83.555708,479.832083
3,0.451672,1.575195,0.605555,4.713637,55.309631,323.781259
2,0.344297,0.94026,0.670605,5.491442,58.337104,337.434566
1,0.171389,0.937272,1.115222,9.159069,93.386384,536.969871
2,0.315596,1.191681,1.146702,9.480955,97.204838,559.155284
5,1.058874,0.702156,0.644377,6.319468,64.577429,371.393718
1,0.206633,1.12594765,1.017988,8.536559,88.94818312999995,511.090486
2,0.270538,0.858477,1.287226,9.792384,98.052462,561.976335
2,0.375196,0.589667,0.630974,4.982106,51.247222,295.323117
3,0.421057,1.144529,1.555814,12.046959,123.09978795000002,704.007664
6,1.720466,0.900034,0.859837,6.953137,72.283189,416.058221
2,0.263055,0.939122,1.65375,12.831973,127.798773,732.629973
2,0.311325,0.616274,0.807848,6.308034,64.112258,368.230766
4,0.735245,1.6721482399999994,0.663219,4.856635,59.207696,348.519931
2,0.362176,1.420041,0.832556,7.013925,76.857064,445.993734
1,0.225142,1.470588,0.962656,7.9325,85.2848806399999,492.910988
2,0.362502,0.884991,0.85608,7.175281,73.233457,422.014859
1,0.121037,0.500738,0.917227,7.516128,74.31586,425.052951
1,0.159681,2.184019,1.14292,8.859939,98.843786,574.90866
2,0.297385,0.975857,0.93382,7.900084,81.39197,468.316213
2,0.402923,0.741174,0.973902,8.793839,88.143901,505.055692
6,1.698248,1.181424,0.504751,4.322831,49.725892,290.17946
2,0.381079,1.594959,1.16962,9.467302,101.08979379000004,583.824667
3,0.515816,0.990822,0.964948,7.379943,76.812268,442.309649
3,0.562649,1.2293813200000008,1.904305,15.328248,156.8704819400001,899.748924
1,0.155736,1.542185,0.686722,5.839803,65.718686,382.841564
4,0.722096,0.65015,0.48514,4.426799,45.540324,262.614249
1,0.290303,0.763749,1.28047,10.655421,106.009606,606.94274
7,2.517666,1.4667,1.148677,9.785053,103.121811,595.113481
1,0.099469,0.337887,0.668063,5.787908,56.67707289999999,325.822431
2,0.242394,0.94947214,0.54232,4.671328,50.600025,293.168989
1,0.211856,0.564208,1.84958,14.977151,145.471351,830.153702
7,2.45439,0.826445,1.760582,14.576761,143.359401,819.374252
3,0.452552,0.887339,0.36973,2.707223,32.574503,190.324801
3,0.493034,0.866496,0.832527,6.866997,71.470314,410.797103
1,0.185479,0.801793,1.945807,16.165795,158.58413,906.178371
4,0.707752,0.644773,0.826608,7.482761,75.495,432.85928
1,0.187335,2.501185,0.821811,6.247829,76.359471,449.488574
6,1.822031,2.0142377099999993,0.893058,7.551401,86.629208,505.70585
1,0.128605,0.6586439100000001,0.638675,5.855181,59.875678,343.841978
1,0.142371,1.793328769999999,0.50565,4.470096,55.915252,328.855053
1,0.137588,0.852326,1.523513,12.886926,127.840459,731.505801
2,0.377904,1.053033,0.478464,4.17762,47.136837,274.46294
3,0.516188,0.975008,1.103965,9.616008,98.759864,566.964188
1,0.198782,0.7588529899999993,1.425656,11.312411,112.160167,642.474921
5,1.165336,1.48222,0.559624,4.056929,49.22152947999998,288.173773
2,0.277493,1.02596428,0.690936,5.690783,61.026492,353.672305
3,0.554529,0.826446,1.624616,12.522374,124.336123,711.727456
2,0.412557,0.59343,1.237579,10.689906,105.442366,602.816154
2,0.373176,0.6611128200000003,0.781208,6.925437,70.25481390000003,403.348207
3,0.560258,0.518636,1.617529,13.155098,128.44408,733.327783
1,0.093389,1.004901,1.620305,13.203003,131.365804,752.047925
1,0.149998,0.619609,1.113626,9.147337,90.513291,517.797365
6,1.721323,0.899223,0.697632,5.769293,60.945804,351.742057
6,1.794162,1.72986,0.847572,7.034863,79.20996376000005,460.362386
2,0.283888,1.615622,1.121374,9.463414,100.911933,583.565501
2,0.374269,0.987172,0.927337,7.572209,79.008128,455.312875
3,0.539695,0.965766,1.45584,12.373397,123.350654,707.013407
2,0.371155,2.121132,0.542314,4.647049,58.595163,346.221195
1,0.190408,1.231586,0.550072,4.289811,49.418954,288.588069
1,0.126827,0.8292382100000001,1.07503,9.392291,94.836085,543.732144
4,0.644137,0.565295,0.821505,6.225895,62.986154,361.005346
4,0.748961,1.1398244200000016,0.778163,6.375196,68.512318,396.848054
1,0.215188,1.4735340299999995,0.493012,4.449182,51.824218,303.43291
1,0.17427,0.8192440100000004,1.007849,8.015446,81.132616,465.992885
1,0.155325,1.1614080699999993,0.979119,8.191763,85.326857,491.495354
4,0.585189,0.8698714099999999,1.298736,10.918922,109.051633,625.198833
1,0.122678,0.9372249900000001,1.027946,8.126064,83.217974,478.038621
1,0.271792,0.369676,0.948341,7.785335,75.908543,433.909336
5,1.042139,0.915109,1.601275,13.131905,130.747013,748.276417
1,0.185695,1.411305619999999,0.591563,4.653785,54.543663,319.721512
4,0.736852,0.776809,1.239311,11.132594,111.460547,637.357919
1,0.113475,1.021233,0.512498,3.917739,44.341015,258.965458
1,0.185456,0.6974651299999993,0.715092,6.294326,64.441582,370.517487
1,0.223116,1.155088,0.615658,4.915906,55.718793,323.573357
4,0.687105,0.917035,1.367217,10.831211,108.88808,624.312039
6,1.901508,0.686811,0.974175,8.06833,81.411698,466.445915
5,1.022731,1.704072,0.994613,8.455251,92.205091,534.380513
2,0.389331,1.450013,0.642304,5.660791,64.14262569000003,372.552581
4,0.67784,0.785085,0.887029,7.934026,80.669045,462.842236
1,0.214817,1.220323,0.736839,7.24965,76.61093895999993,443.418599
2,0.35846,1.239818,1.16577,9.706152,100.577923,578.695638
6,1.72143,1.292942,0.672713,5.277918,58.524152,340.216656
1,0.18767,0.507782,1.702194,14.207225,137.55026,783.920158
1,0.083326,1.495772,0.51159,4.109015,49.197406,288.618184
1,0.206383,0.85136359,0.724258,6.33827,65.69197074,378.293854
1,0.191129,0.86664,1.955958,15.59823,153.14951885000013,876.6769
1,0.208154,2.872414,0.84025,7.870996,95.039881,557.543906
3,0.524074,1.128342,0.590993,5.2122,57.367459,332.999439
2,0.354776,0.856819,1.091583,8.32104,84.32611540000003,484.483195
6,1.765492,0.413905,0.826829,6.529463,64.5003571,369.507197
5,1.062108,1.782996399999999,0.715805,6.224662,71.58519,417.470734
2,0.300784,0.583866,0.645101,5.78617,59.13300768000005,339.953714
2,0.395731,0.669399,3.026326,24.428034,234.703926,1337.692939
2,0.408211,0.875867,0.904276,7.736444,78.63102,452.48571
3,0.459262,1.762203,0.462908,3.035426,40.985929,243.942403
2,0.338695,1.362466,1.81754,14.940795,151.42276253000009,866.68236
3,0.425937,0.938817,1.276891,10.966402,110.64837895000007,635.130224
2,0.395032,1.131243,0.735955,5.843661,62.858164,364.087361
3,0.504439,0.786507,0.688495,5.070428,53.584172,309.112818
2,0.433455,1.057451,1.309164,10.846001,110.604062,634.602953
2,0.292478,1.029769,0.905953,7.223169,75.674352,435.596249
6,1.739187,1.473305,0.462832,4.065559,49.72858457000004,290.641925
5,1.117734,1.472367,2.043974,16.488216,166.45496,953.756684
1,0.208545,1.218464,0.840636,6.617788,70.790235,409.726012
6,1.747304,0.865075,1.818894,14.179287,139.7071577699999,799.6669
2,0.292747,1.345451,1.667581,13.808844,139.891636,803.916455
6,1.802158,0.963881,0.670049,5.456845,58.420369,337.138572
5,1.142218,0.648712,1.511762,11.981566,118.010455,674.006371
2,0.290581,0.851024,0.770607,6.42732,66.883448,385.179468
1,0.243993,0.9633644699999997,0.473937,4.316072,46.952986,273.099568
2,0.394905,1.439198,0.8438,6.866688,74.56118,432.311459
3,0.477883,0.929219,1.172402,9.767863,97.907783,561.910014
3,0.475148,0.616511,0.831026,6.956976,70.100973,401.535225
2,0.364098,1.022956,0.884423,6.805917,71.620819,413.363066
1,0.133135,1.046428,1.580002,13.841855,138.155333,790.354802
5,1.107663,1.077168,1.043518,8.410247,86.73723281999999,498.96737
7,2.440929,1.444768,0.713681,6.143177,68.573251,398.314617
3,0.514991,1.6003244100000007,1.324205,11.219134,116.875622,673.684856
1,0.098146,0.788452,1.08228,8.862152,88.729114,509.627083
2,0.411566,0.781565,0.364714,3.247961,35.59804600000001,207.279819
1,0.159715,0.659628,1.186896,9.878347,97.888892,560.701064
6,1.747504,1.322503,1.169681,9.07112,95.752943,552.042366
1,0.144834,1.785196,1.008081,8.173678,90.575384,525.274905
3,0.456766,0.881586,1.428579,11.52647,115.249765,660.844573
2,0.407321,0.907944,0.764176,6.11211,63.864243,368.650021
3,0.346778,1.798068,1.144079,8.905609,97.244765,563.625932
4,0.750328,1.224121,0.534308,4.853267,54.374531,316.797447
5,1.123063,1.190644,1.176844,10.33799,106.01074432999992,608.116142
1,0.11587,0.621036,2.184144,18.388546,177.005436,1009.257085
1,0.122455,1.311919,0.671701,6.043025,66.446258,385.109905
1,0.26004,0.689592,0.737919,5.942601,60.738053,349.207669
6,1.710812,0.635332,0.752762,5.948256,60.692309,348.965145
6,1.70042,0.870482,1.053375,8.368375,84.244093,483.915257
3,0.528034,0.81429023,0.65363,5.643534,58.966628,340.251645
3,0.488096,0.8444509499999995,1.183527,9.843088,98.418825,564.910534
4,0.639583,0.561922,1.403173,11.531255,113.209513,646.202028
1,0.187052,1.46745,1.238299,10.721645,111.850167,643.982196
6,1.7068,1.569998,0.492941,4.223809,51.27304641999999,299.413527
2,0.391436,0.458894,1.488944,11.933435,115.38820895999989,661.844246
2,0.389463,1.479025,1.454914,11.71613,121.15433855000003,695.048059
3,0.497768,0.723097,1.393843,11.758062,116.099315,663.690674
1,0.194304,1.408873,1.160832,9.981948,104.563388,602.507523
1,0.26428,0.8889015100000006,1.092071,9.219336,92.686708,532.982391
4,0.686464,1.011577,1.511278,13.211688,131.670445,754.289995
1,0.117127,0.928635,2.158482,18.439898,180.546783,1031.047183
3,0.493642,1.623934,0.68303,5.804583,66.31855,386.878488
1,0.280523,0.609062,1.539181,12.347415,121.392033,693.877131
2,0.285657,1.275242,0.966101,7.436678,78.834549,455.893523
2,0.318321,1.553534,0.949453,7.66854,83.220242,482.66881
2,0.357217,1.331806,0.540851,4.757894,53.662961,312.855147
4,0.683784,2.534204,0.892333,8.083484,95.08742261999998,556.053106
2,0.287279,0.8001120700000002,0.671054,5.696462,59.429935,343.563618
3,0.527261,1.466564,0.830654,7.312079,79.09880401999995,459.345193
2,0.452397,0.9440422599999992,0.644504,5.212588,56.015397,323.70419
4,0.696286,1.637814,0.835635,7.13474,79.294598,460.732628
6,1.712884,0.996929,0.850064,7.333867,76.455258,440.866814
4,0.609032,0.8748823099999998,1.039461,7.773318,80.509679,462.627338
1,0.189119,1.686118,0.524191,4.153955,51.459697,302.441756
1,0.231415,0.821499,0.560903,5.001721,52.878493,305.457203
2,0.360153,0.568309,1.155769,9.633322,94.69814,541.687967
3,0.471048,0.7664833399999997,0.726894,5.510997,57.650602,332.391573
1,0.146757,1.280964,1.536968,11.692571,118.857532,683.385329
2,0.281786,1.6834882800000006,1.094292,8.870657,96.196101,557.801554
3,0.512906,1.045455,1.274692,10.474831,106.597405,612.12435
2,0.382083,1.694316,1.758176,14.133801,145.201587,835.357191
5,1.028875,0.6285696799999997,0.883482,7.337126,73.036618,418.821632
1,0.255713,0.837524,0.794697,6.750856,70.280372,404.101346
1,0.204924,0.8327150200000009,1.417197,11.945979,118.477244,678.155326
4,0.756459,0.95521,1.22606,9.160363,92.413508,530.791267
2,0.269288,1.03421,0.927806,7.119411,74.100514,427.178663
4,0.618188,1.318328,1.744701,14.254487,143.44773603000007,821.713842
2,0.328946,0.837007,0.918606,7.798185,79.701082,458.682368
1,0.20136,1.057187,1.013196,8.544427,88.020263,507.452455
5,1.195979,0.982113,1.008525,8.498996,87.109223,500.796752
5,1.141465,0.7484005800000001,0.688089,5.516484,57.439321,330.621392
4,0.674346,0.955551,1.031521,8.368677,85.52274870000005,491.56159
2,0.285076,1.0162434400000009,1.748405,14.115527,140.198499,802.690332
3,0.532668,0.936101,1.19481,10.152514,103.16884144999999,591.794758
2,0.288159,1.012785,1.012503,7.974828,82.292161,473.058727
1,0.257644,1.030732,0.937342,8.063714,83.736288,482.27521
6,1.743868,0.841207,1.141504,9.489135,95.425682,546.769513
1,0.25575,1.6502908299999999,1.349733,11.103781,117.024156,675.832349
7,2.582495,0.626384,1.275956,10.251192,100.537575,575.156949
2,0.329545,0.6614910800000001,0.875688,6.673449,67.653615,388.642373
1,0.150251,3.040389,1.138729,9.124065,108.65548325000003,630.778928
3,0.454123,0.6380834299999997,1.211641,9.851922,97.288363,556.62183
6,1.779504,0.581874,0.668394,4.559954,46.971535,270.65671
4,0.690337,1.341503,1.069608,8.734628,91.911721,530.886567
5,1.076471,0.43568,0.421253,3.840868,39.635572,227.402476
4,0.678198,0.910183,1.212899,10.221176,102.757741,590.106318
4,0.690408,2.359217,1.302307,10.532526,115.931361,673.924699
5,0.999725,0.5977675700000002,1.348535,11.130699,108.692158,620.401076
1,0.199129,0.452582,0.853834,6.813125,67.10711406999997,384.504004
2,0.287409,0.6215567799999995,1.131584,9.383759,92.057007,527.010299
1,0.118554,1.2272856799999996,1.767527,15.180468,152.791158,877.328027
7,2.464181,1.2074809899999996,1.760342,14.892614,151.724617,871.493567
6,1.668393,0.814618,0.988399,8.352723,84.387659,484.755295
1,0.108448,1.3976271,1.05731,8.51508,90.120205,521.322144
4,0.651029,1.743862,1.559499,13.150245,135.948781,783.165155
6,1.855751,2.044061,0.548636,3.846007,50.727367,300.69465
1,0.149927,0.906165,0.878772,7.140136,74.562911,429.267957
3,0.480056,0.398285,1.706131,14.292003,137.25743,782.218066
6,1.778112,0.72011,1.477099,12.467467,122.643984,700.923106
1,0.182774,0.843056,1.159171,9.819527,98.164944,563.039492
4,0.682607,0.9236706400000001,0.547533,4.629602,49.591324,286.83004
2,0.27663,0.92761,0.980234,7.998837,82.708199,475.332472
6,1.830634,1.564487,0.789807,6.723203,74.701239,434.415666
7,2.638908,1.664911,1.141583,9.025496,97.11796,561.367051
6,1.673955,0.933635,0.723439,5.623269,59.052398,341.632782
2,0.285193,1.478492719999999,0.663458,5.49159,63.070872,367.167335
6,1.744097,1.153804,0.437821,3.676921,43.420644,253.171082
5,1.057934,1.1187215899999996,1.630231,12.702859,127.615427,731.08992
2,0.361693,1.437086,0.852222,7.204368,78.45292569000001,455.134797
5,1.069748,0.9913046799999995,1.064876,9.083669,92.597742,532.93913
1,0.284473,2.277605,0.999105,8.201712,93.820601,547.204648
3,0.530695,0.5625,0.652481,6.326228,63.60910756000004,366.733067
1,0.186849,0.813777,0.604335,4.70655,49.40084947,286.539126
1,0.22757,0.8440278199999995,0.668896,5.367272,56.990539,329.318489
1,0.231516,1.192177,0.748812,6.012184,65.609988,380.195445
4,0.658282,1.660609,1.15794,9.51095,101.961846,589.075525
2,0.295584,0.990288,0.727394,5.862236,61.72278150999997,357.105526
4,0.690387,0.566152,2.010928,16.007322,155.332026,885.783749
1,0.219302,1.400747,1.508115,12.208247,125.219252,719.706326
2,0.343348,1.352539,1.38174,11.346492,117.02077924,673.22602
3,0.392318,0.459901,0.953264,8.346323,81.754107,467.31033
5,1.06602,0.99848,1.832557,15.981168,158.32461967000015,904.906583
2,0.332696,0.529376,0.916492,8.086081,80.390196,459.293247
3,0.467385,0.766546,0.987573,7.827452,79.176142,454.496313
6,1.856715,0.696893,1.070354,8.541396,85.556161,490.024406
3,0.401869,1.382241,1.324095,10.846811,112.24508094999999,644.893461
1,0.2015,1.047841,1.290156,11.34471,115.16477,661.007425
1,0.250676,0.5991767900000005,0.826918,6.747632,67.875394,389.484581
6,1.87166,1.421946,0.807997,6.126889,67.617322,392.700459
1,0.156001,0.563537,1.291703,10.443158,102.238849,584.60423
6,1.782659,1.14116,1.331218,11.272062,114.11504689999998,657.129006
3,0.499656,0.7733134499999998,0.854413,7.31634,74.479034,426.874297
6,1.767862,0.863924,0.530002,4.287127,46.096245,266.733128
5,1.101219,1.223491,0.920419,7.857617,83.337601,482.625521
7,2.570347,1.231927,1.283268,9.664863,100.108369,576.609784
2,0.209782,1.3427985200000003,2.058889,17.006781,172.78480914999986,991.115849
5,1.140265,0.967634,0.619289,5.447216,58.27598,337.603729
2,0.342704,1.13041,0.843135,6.614285,70.496754,407.561677
2,0.325271,0.79584605,0.855763,6.716954,69.308296,398.30691
3,0.573511,1.075511,1.719996,13.42619,134.738261,772.097158
6,1.724341,1.192193,0.986121,8.761592,91.178588,525.806438
7,2.528394,0.961439,0.695635,5.443968,58.546574,338.812543
5,1.205739,0.486023,1.250418,10.399864,101.386819,579.364125
2,0.294792,1.14178,0.850564,7.250216,76.56709769999993,441.960433
2,0.308889,1.1906657400000003,0.612777,5.654106,61.303863,355.294689
4,0.679128,0.761801,0.699696,5.703936,59.744461,343.755158
1,0.218257,0.598245,2.000939,16.271969,157.406568,898.507333
1,0.186611,1.7614511,1.166122,9.678072,104.091421,602.81
2,0.271763,1.217231,1.044046,9.116575,94.71080188000002,546.002479
2,0.309786,0.91244,0.904876,7.388108,76.079603,437.666102
2,0.306027,0.634567,1.123962,8.879495,88.42226064000002,506.816608
1,0.17236,0.71984,1.118618,8.601113,86.150283,493.789876
1,0.197513,1.683771,1.123971,8.772998,95.376422,552.846664
1,0.197131,1.056609,1.04701,8.973115,91.875539,528.331551
7,2.459747,0.80233,1.415552,11.535896,114.611983,656.076449
2,0.389592,1.226146,1.009285,8.073497,84.626484,488.40504
2,0.349023,0.721979,0.676261,5.286007,55.199248,318.074333
4,0.755706,1.822733,0.782729,6.483703,74.222162,432.749457
1,0.198431,1.4454401900000005,0.453116,3.637892,47.17932566000001,275.279774
6,1.813154,0.8511569600000004,2.249542,18.426977,180.199396,1028.663065
5,1.129489,0.8177984700000002,1.412134,12.175711,120.138808,687.261323
1,0.243532,0.3509,0.717467,6.527135,64.304956,367.829702
2,0.362507,0.55287,0.893385,6.717482,67.007875,384.775477
6,1.753192,0.585208,0.77511,6.517942,65.711059,376.571894
6,1.871709,1.055565,1.853395,14.961227,148.185095,848.152934
2,0.380846,0.90491765,0.566685,4.570188,49.133479,284.251096
3,0.499855,0.583837,1.046855,8.749796,86.66967,496.019222
1,0.112405,0.893628,0.957518,7.804857,80.741914,464.001781
7,2.484133,1.224013,1.391991,11.562194,117.860224,677.216551
1,0.190856,1.23508,0.95925,8.173407,86.604969,500.101628
6,1.765364,0.467728,0.494957,4.19628,42.10328451999997,246.26079
3,0.440462,0.949989,0.904433,7.193793,74.50355,429.333302
3,0.478217,0.575028,0.677826,5.333605,55.040341,316.050489
3,0.550599,1.434321,1.032344,7.930631,85.259085,493.448962
1,0.210991,1.368422,1.77477,14.282536,144.252502,827.575634
1,0.11917,0.698227,0.49869,4.894035,51.252004729999975,296.537168
1,0.170645,0.736079,0.726084,5.666134,58.599648,337.826524
1,0.135972,0.831514,0.801655,6.128284,62.964378,363.0786
5,1.086776,0.406116,0.858428,7.201418,71.199672,407.277772
2,0.315714,1.143836,1.344538,11.034845,112.709303,647.062443
1,0.152338,0.896607,0.932937,7.609162,78.927215,453.680455
7,2.485791,1.51464461,1.180952,10.294665,107.91049156999996,622.028535
6,1.751705,0.644446,0.77856,6.634985,67.095545,384.836282
6,1.730057,0.780634,1.096332,8.821776,89.12829,511.721514
7,2.402076,0.547381,1.364952,11.077412,108.730117,620.889706
1,0.278869,0.7952159400000005,0.746082,5.946681,61.537157,353.927508
2,0.390833,0.623259,1.366897,11.613128,113.968943,652.091132
5,1.087346,1.489424,1.02117,8.291182,88.813683,513.517918
4,0.687421,0.756309,1.5192,11.800949,116.427036,666.075126
1,0.117638,1.0906836500000001,0.922592,7.582832,79.38576709000009,457.245982
5,1.190948,0.858726,1.16474,8.982647,90.252709,518.400111
1,0.271085,0.6850286,0.983889,8.980935,89.321768,510.989967
1,0.184055,0.934896,0.962246,7.542642,78.074798,449.119957
3,0.522345,1.270793,1.109126,9.074451,94.930397,547.079273
3,0.479932,0.616866,1.239518,10.316913,101.77288,582.516852
3,0.404332,1.3710946099999992,0.606636,4.883219,56.585834,329.962017
1,0.155629,0.71185,1.774384,14.504914,142.241216,812.424651
6,1.764684,0.8151987500000003,0.475273,4.084983,44.197195,256.037853
2,0.313667,1.2022976499999998,0.760389,6.876094,73.74744103000005,425.423299
1,0.165288,0.766919,0.962994,8.242078,82.877402,475.614431
6,1.753518,1.015143,1.179325,10.309045,104.723538,600.793269
7,2.544504,0.881724,1.878491,15.060122,147.947668,845.483634
6,1.760701,1.053109,0.475534,4.045346,46.18448418999999,267.891815
5,1.053131,0.385854,0.816215,6.787709,67.307717,384.394611
4,0.650629,0.6461058299999997,0.427102,3.659754,37.613502,216.978188
3,0.406939,1.279394,1.012729,8.895381,92.995273,536.764456
1,0.225111,1.44152113,1.114798,9.097622,96.669018,558.848142
2,0.231112,0.694756,1.889511,15.407373,150.633467,860.176066
2,0.394074,0.907001,1.049437,8.860954,90.714802,520.896362
2,0.405712,0.9823762099999996,1.518328,11.799746,118.74111338999992,681.442715
4,0.671371,1.319545,1.263057,10.312847,106.45511857000002,613.860225
2,0.206238,0.56532017,0.840213,6.86968,67.77767993000003,388.983173
1,0.158155,0.7363759899999995,0.569165,4.321779,45.231474,261.274318
1,0.173011,0.8635508000000003,1.116279,9.620963,96.81728,555.948347
4,0.63595,1.3144146099999998,0.550548,4.111621,48.99356127,283.8845
1,0.15046,2.716576,1.678806,13.779012,149.329628,865.519397
6,1.834597,0.912833,0.937232,7.840051,79.867977,458.568978
2,0.369641,0.569617,1.61296,13.832171,135.676852,774.587693
2,0.290166,1.174576,0.825236,6.795723,72.623592,419.815592
3,0.391288,1.696213,1.113536,9.549996,102.279952,591.407814
5,1.08981,1.044153,1.087346,9.239966,93.89573555999998,540.957004
2,0.325722,0.695823,0.982144,8.142247,81.881685,469.448546
4,0.71129,1.466968,0.841084,6.494726,71.712413,416.537816
3,0.444402,1.303976,1.169975,9.066762,94.106705,542.180814
2,0.36197,0.663363,0.690413,5.731605,57.66577895999996,335.190443
6,1.854845,1.164824,0.616452,4.862489,54.631768949999994,317.25509
5,1.146936,1.4308281099999993,1.643997,13.914244,143.2607614899999,820.162969
4,0.684075,1.60441,1.337587,11.320059,118.414685,682.731174
6,1.74893,0.973771,1.026707,8.386222,86.514976,497.970941
6,1.740254,0.866553,1.946547,15.576461,153.07793613000024,874.697602
4,0.745512,1.633802,0.89843,7.607359,83.433476,484.12434
5,1.074796,0.616274,1.697372,13.579167,132.912782,758.441827
4,0.688741,1.205451820000001,1.072754,8.536111,89.66514571999998,516.443547
4,0.68904,0.578099,0.663716,5.077257,52.549721,302.848959
3,0.446079,1.531351,2.094293,17.201575,172.779407,991.441123
5,1.037538,0.90193,1.486292,12.715122,126.352675,722.781289
1,0.192369,1.661022,0.952745,7.848599,86.04944,499.237731
6,1.755037,1.217215,1.337589,10.844443,110.89883,637.497269
6,1.7831,0.613063,0.850882,6.401025,64.918597,372.471939
1,0.149541,1.768004,1.393279,11.701465,123.367311,711.648102
5,1.167202,1.859854,0.384262,2.854155,39.942515919999984,242.816868
1,0.132382,1.42321,0.665032,5.526868,63.011362,367.155333
2,0.421997,0.737392,1.4795,12.049389,118.788439,679.502738
4,0.599098,0.884789,0.904962,7.792159,79.28723,455.850891
1,0.197959,1.04711905,1.08656,8.890361,91.589456,526.810768
5,1.129933,0.754663,0.583498,4.784453,51.289395,296.430225
5,1.066384,1.9998757500000004,2.094148,17.450079,178.492572,1026.361569
3,0.492388,1.05943,1.609964,14.10888,140.928181,807.143766
1,0.240197,0.48978663000000017,0.922863,7.959773,77.38935387999997,443.868314
2,0.225554,1.145387,0.850545,6.973046,74.056274,427.95932
3,0.496305,0.869999,1.509596,12.440346,123.561829,707.098747
